,Shifters ,,EUDAQ,Scope 1,Scope 2,,#Events,,Av.,SPS values,,,,T: DUT1 (left),T: DUT2 (right),Humidity: DUT2 (right),Disk space available above 5%?,FE-i4,Good Run?,Angle,Scope 1 Channel 1,,,,Scope 1 Channel 2,,,,,Scope 1 Channel 3,,,,,Scope 1 Channel 4,,,,,,Scope 2 Channel 1,,,,Scope 2 Channel 2,,,,,Scope 2 Channel 3,,,,,Scope 2 Channel 4,,,,,Events synced,Run log comments,Commentaires++,,,Data saved on eos,Telescope ntuples
Date,NO COMMAS ANYWHERE PLEASE :),Time,RunNumber,Timestamp,Timestamp,Batch,This run (triggers field-not event builder),Total,Rate [Hz],Intensity T4,Colimators,Count on triggers,Trigger,T [C] temp A,T [C] temp B,Humidity [%] green-right,Y/N,Mask,G/B/U,Angle [degree],DUT Pos.,Sensor,V[V],I [A],DUT Pos.,Sensor,V[V],V_real [V],I [A],DUT Pos.,Sensor,V[V],V_real [V],I [A],DUT Pos.,Sensor,V[V],V_real [V],I[A],,DUT Pos.,Sensor,V[V],I[A],DUT Pos.,Sensor,V[V],V_real [V],I [A],DUT Pos.,Sensor,V[V],V_real [V],I [A],DUT Pos.,Sensor,V[V],V_real [V],I [A],,Run log comments NO COMMAS PLEASE !,Commentaires++,Scope 1 on eos,Scope 2 on eos,Telescope on eos,Telescope ntuples
6/5/23,Andrea/Marion,21.17,10112,,1685992586,1302,159706,159706,130,,,,,-30.6,-31.3,0,,,B,,4,MCP,2800,0.0000776,,NA,0,0,0,,NA,0,0,0,2,NA,0,0,0,,4,MCP,2800,0.0000776,1,NA,0,0,0,3,JSI-B2-USTC-V2.1-W17-2E14,-190,-190,-3.38E-06,2,NA,0,0,0,,desync only at last cycle,,,,,
6/5/23,Andrea/Marion,21.44,10113,,1685994198,1302,158399,318105,121,,,,,-30.6,-31.3,0,,,G,,4,MCP,2800,0.0000776,,NA,0,0,0,,NA,0,0,0,2,NA,0,0,0,,4,MCP,2800,0.0000776,1,NA,0,0,0,3,JSI-B2-USTC-V2.1-W17-2E14,-190,-190,-3.38E-06,2,NA,0,0,0,,,,,,,
6/5/23,Andrea/Marion,22:08,10114,,1685995778,1303,159999,159999,110,,,,,-30.6,-31.3,0,,,G,,4,MCP,2800,0.0000776,,NA,0,0,0,,NA,0,0,0,2,NA,0,0,0,,4,MCP,2800,0.0000776,1,NA,0,0,0,3,JSI-B2-USTC-V2.1-W17-2E14,-180,-180,-1.76E-06,2,NA,0,0,0,,,,,,,
6/5/23,Andrea/Marion,22.45,10115,,1685997899,1303,158399,318398,76,,,,,-30.6,-31.3,0,,,G,,4,MCP,2800,0.0000776,,NA,0,0,0,,NA,0,0,0,2,NA,0,0,0,,4,MCP,2800,0.0000776,1,NA,0,0,0,3,JSI-B2-USTC-V2.1-W17-2E14,-180,-180,-1.76E-06,2,NA,0,0,0,,,,,,,
6/5/23,Andrea/Marion,23:16,10117,,1685999638,1304,159999,159999,110,,,,,-30.6,-31.3,0,,,G,,4,MCP,2800,0.0000776,,NA,0,0,0,,NA,0,0,0,2,NA,0,0,0,,4,MCP,2800,0.0000776,1,NA,0,0,0,3,JSI-B2-USTC-V2.1-W17-2E14,-160,-160,-5.60E-07,2,NA,0,0,0,,,,,,,
6/5/23,Andrea/Marion,23.39,10118,,1686001125,1304,140799,300798,110,,,,,-30.6,-31.3,0,,,G,,4,MCP,2800,0.0000776,,NA,0,0,0,,NA,0,0,0,2,NA,0,0,0,,4,MCP,2800,0.0000776,1,NA,0,0,0,3,JSI-B2-USTC-V2.1-W17-2E14,-160,-160,-5.60E-07,2,NA,0,0,0,,,,,,,
6/6/23,Xiao,7:23,10119,,1686028990,1305,159999,159999,112,,,,,-30.5,-31.2,0,,,G,,4,MCP,2800,0.0000776,,NA,0,0,0,,NA,0,0,0,2,NA,0,0,0,,4,MCP,2800,0.0000776,1,NA,0,0,0,3,JSI-B2-USTC-V2.1-W17-2E14,-140,-140,-2.69E-07,2,NA,0,0,0,,,,,,,
6/6/23,Xiao,7:47,10120,,1686030443,1305,159999,319998,112,,,,,-30.5,-31.2,0,,,G,,4,MCP,2800,0.0000776,,NA,0,0,0,,NA,0,0,0,2,NA,0,0,0,,4,MCP,2800,0.0000776,1,NA,0,0,0,3,JSI-B2-USTC-V2.1-W17-2E14,-140,-140,-2.69E-07,2,NA,0,0,0,,,,,,,
6/6/23,Xiao,8:12,10121,,1686031926,1305,121599,441597,112,,,,,-30.5,-31.2,0,,,G,,4,MCP,2800,0.0000776,,NA,0,0,0,,NA,0,0,0,2,NA,0,0,0,,4,MCP,2800,0.0000776,1,NA,0,0,0,3,JSI-B2-USTC-V2.1-W17-2E14,-140,-140,-2.69E-07,2,NA,0,0,0,,,,,,,
6/6/23,Xiao,8:36,10122,,1686033324,1306,159999,159999,112,,,,,-30.5,-31.2,0,,,G,,4,MCP,2800,0.0000776,,NA,0,0,0,,NA,0,0,0,2,NA,0,0,0,,4,MCP,2800,0.0000776,1,NA,0,0,0,3,JSI-B2-USTC-V2.1-W17-2E14,-120,-120,-1.61E-07,2,NA,0,0,0,,,,,,,
6/6/23,Xiao,9:03,10123,,1686034994,1306,159999,319998,112,,,,,-30.5,-31.2,0,,,G,,4,MCP,2800,0.0000776,,NA,0,0,0,,NA,0,0,0,2,NA,0,0,0,,4,MCP,2800,0.0000776,1,NA,0,0,0,3,JSI-B2-USTC-V2.1-W17-2E14,-120,-120,-1.61E-07,2,NA,0,0,0,,,,,,,
6/6/23,Xiao,9:51,10124,,1686037827,1306,89599,409597,100,,,,,-30.5,-31.2,0,,,G,,4,MCP,2800,0.0000776,,NA,0,0,0,,NA,0,0,0,2,NA,0,0,0,,4,MCP,2800,0.0000776,1,NA,0,0,0,3,JSI-B2-USTC-V2.1-W17-2E14,-120,-120,-1.61E-07,2,NA,0,0,0,,"finished, heating up",,,,,
,,,,,,,107714037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,To Move from batch 10XX to batch 11XX:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,1-Call Stefano!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,2-Turn off HV of CERN 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,3-Go switch cable in scope 1: CH2 -> PP4 CH3-> JSI B13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,4-Switch the HV cable: CH1 -> JSI B13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,Check the oscilloscope scope 1 and 2 diskspace before launching each batch (make sure its larger than 30GB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
